Time,Source IP,Destination IP,Protocol,Source Port,Destination Port,Length
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,192.168.1.68,20.42.73.31,TCP,63370,443,5702
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,192.168.1.68,20.42.73.31,TCP,63370,443,12696
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,157
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,192.168.1.68,20.42.73.31,TCP,63370,443,54
2025-07-27 00:18:39,192.168.1.68,142.251.37.170,UDP,60334,443,71
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:39,142.251.37.170,192.168.1.68,UDP,443,60334,66
2025-07-27 00:18:40,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:40,192.168.1.68,142.251.37.170,UDP,60334,443,71
2025-07-27 00:18:40,142.251.37.170,192.168.1.68,UDP,443,60334,66
2025-07-27 00:18:40,192.168.1.68,142.251.37.170,UDP,60334,443,71
2025-07-27 00:18:40,142.251.37.170,192.168.1.68,UDP,443,60334,66
2025-07-27 00:18:40,192.168.1.68,142.250.203.234,UDP,50241,443,71
2025-07-27 00:18:40,192.168.1.68,172.64.155.209,TCP,63352,443,7110
2025-07-27 00:18:40,192.168.1.68,172.64.155.209,TCP,63352,443,93
2025-07-27 00:18:40,192.168.1.68,172.64.155.209,TCP,63352,443,1797
2025-07-27 00:18:40,142.250.203.234,192.168.1.68,UDP,443,50241,68
2025-07-27 00:18:40,172.64.155.209,192.168.1.68,TCP,443,63352,54
2025-07-27 00:18:40,172.64.155.209,192.168.1.68,TCP,443,63352,54
2025-07-27 00:18:40,172.64.155.209,192.168.1.68,TCP,443,63352,54
2025-07-27 00:18:40,172.64.155.209,192.168.1.68,TCP,443,63352,93
2025-07-27 00:18:40,192.168.1.68,172.64.155.209,TCP,63352,443,54
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,1292
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,1292
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,123
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,1069
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,169
2025-07-27 00:18:40,192.168.1.68,142.251.37.170,UDP,60334,443,71
2025-07-27 00:18:40,172.217.21.3,192.168.1.68,UDP,443,54104,82
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,1292
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,1292
2025-07-27 00:18:40,142.251.37.170,192.168.1.68,UDP,443,60334,66
2025-07-27 00:18:40,172.217.21.3,192.168.1.68,UDP,443,54104,84
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,1292
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,1292
2025-07-27 00:18:40,172.217.21.3,192.168.1.68,UDP,443,54104,1292
2025-07-27 00:18:40,172.217.21.3,192.168.1.68,UDP,443,54104,1292
2025-07-27 00:18:40,172.217.21.3,192.168.1.68,UDP,443,54104,1292
2025-07-27 00:18:40,172.217.21.3,192.168.1.68,UDP,443,54104,1292
2025-07-27 00:18:40,172.217.21.3,192.168.1.68,UDP,443,54104,340
2025-07-27 00:18:40,192.168.1.68,172.217.21.3,UDP,54104,443,120
2025-07-27 00:18:40,172.217.21.3,192.168.1.68,UDP,443,54104,986
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,67
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,54104,443,73
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,1292
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,346
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,54104,443,155
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,574
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,129
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,64
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,54104,443,79
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,54104,443,79
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,54104,443,75
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,162
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,69
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,54104,69
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,54104,443,74
2025-07-27 00:18:41,172.64.155.209,192.168.1.68,TCP,443,63352,351
2025-07-27 00:18:41,172.64.155.209,192.168.1.68,TCP,443,63352,89
2025-07-27 00:18:41,192.168.1.68,172.64.155.209,TCP,63352,443,54
2025-07-27 00:18:41,172.64.155.209,192.168.1.68,TCP,443,63352,85
2025-07-27 00:18:41,192.168.1.68,172.64.155.209,TCP,63352,443,89
2025-07-27 00:18:41,172.64.155.209,192.168.1.68,TCP,443,63352,54
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,63739,443,148
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,63739,73
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,63739,64
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,63739,157
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,63739,443,75
2025-07-27 00:18:41,192.168.1.68,172.217.21.3,UDP,63739,443,77
2025-07-27 00:18:41,172.217.21.3,192.168.1.68,UDP,443,63739,66
2025-07-27 00:18:41,192.168.1.68,142.251.37.170,UDP,60334,443,71
2025-07-27 00:18:41,142.251.37.170,192.168.1.68,UDP,443,60334,66
2025-07-27 00:18:41,192.168.1.68,149.154.167.91,TCP,62723,443,223
2025-07-27 00:18:41,149.154.167.91,192.168.1.68,TCP,443,62723,60
2025-07-27 00:18:41,149.154.167.91,192.168.1.68,TCP,443,62723,143
2025-07-27 00:18:42,192.168.1.68,149.154.167.91,TCP,62723,443,54
2025-07-27 00:18:42,192.168.1.68,162.159.141.124,TCP,62978,443,55
2025-07-27 00:18:42,162.159.141.124,192.168.1.68,TCP,443,62978,66
2025-07-27 00:18:43,192.168.1.68,172.64.155.209,TCP,63352,443,5787
2025-07-27 00:18:43,192.168.1.68,172.64.155.209,TCP,63352,443,810
2025-07-27 00:18:43,172.64.155.209,192.168.1.68,TCP,443,63352,66
2025-07-27 00:18:43,172.64.155.209,192.168.1.68,TCP,443,63352,66
2025-07-27 00:18:43,192.168.1.68,172.64.155.209,TCP,63352,443,1454
2025-07-27 00:18:43,172.64.155.209,192.168.1.68,TCP,443,63352,54
2025-07-27 00:18:43,192.168.1.68,142.251.37.170,UDP,60334,443,71
2025-07-27 00:18:43,142.251.37.170,192.168.1.68,UDP,443,60334,66
2025-07-27 00:18:43,172.64.155.209,192.168.1.68,TCP,443,63352,394
2025-07-27 00:18:43,172.64.155.209,192.168.1.68,TCP,443,63352,101
2025-07-27 00:18:43,192.168.1.68,172.64.155.209,TCP,63352,443,54
2025-07-27 00:18:43,172.64.155.209,192.168.1.68,TCP,443,63352,85
2025-07-27 00:18:43,192.168.1.68,172.64.155.209,TCP,63352,443,54
2025-07-27 00:18:46,142.250.203.234,192.168.1.68,UDP,443,50241,122
2025-07-27 00:18:46,192.168.1.68,142.250.203.234,UDP,50241,443,75
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,66
2025-07-27 00:18:46,20.42.73.31,192.168.1.68,TCP,443,63370,1128
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63370,443,54
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63370,443,78
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63370,443,54
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,66
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,54
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63372,443,66
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,2127
2025-07-27 00:18:46,20.42.73.31,192.168.1.68,TCP,443,63370,54
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,54
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,1446
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,1446
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,798
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,54
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,118
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,146
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,752
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,1512
2025-07-27 00:18:46,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63372,443,54
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63372,443,571
2025-07-27 00:18:46,192.168.1.68,142.251.37.170,UDP,60334,443,71
2025-07-27 00:18:46,142.251.37.170,192.168.1.68,UDP,443,60334,66
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,54
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,581
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,85
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,54
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,364
2025-07-27 00:18:46,20.42.73.31,192.168.1.68,TCP,443,63372,153
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63372,443,491
2025-07-27 00:18:46,192.168.1.68,3.233.158.24,TCP,63371,443,54
2025-07-27 00:18:46,192.168.1.68,35.186.224.41,TCP,62761,443,97
2025-07-27 00:18:46,35.186.224.41,192.168.1.68,TCP,443,62761,54
2025-07-27 00:18:46,35.186.224.41,192.168.1.68,TCP,443,62761,94
2025-07-27 00:18:46,3.233.158.24,192.168.1.68,TCP,443,63371,54
2025-07-27 00:18:46,192.168.1.68,35.186.224.41,TCP,62761,443,54
2025-07-27 00:18:46,20.42.73.31,192.168.1.68,TCP,443,63372,1466
2025-07-27 00:18:46,20.42.73.31,192.168.1.68,TCP,443,63372,1466
2025-07-27 00:18:46,20.42.73.31,192.168.1.68,TCP,443,63372,309
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63372,443,66
2025-07-27 00:18:46,20.42.73.31,192.168.1.68,TCP,443,63372,1466
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63372,443,54
2025-07-27 00:18:46,192.168.1.68,20.42.73.31,TCP,63372,443,14174
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,14174
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,157
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,8526
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,74
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,1466
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:47,192.168.1.68,20.42.73.31,TCP,63372,443,6256
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,66
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:47,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63372,1128
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63372,443,54
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63372,443,78
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63372,443,54
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,66
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63372,54
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,66
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,54
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,571
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,153
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,491
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,1466
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,1466
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,54
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,1466
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,309
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,54
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,14174
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,54
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,11350
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,54
2025-07-27 00:18:48,192.168.1.68,20.42.73.31,TCP,63373,443,1256
2025-07-27 00:18:48,192.168.1.68,224.0.0.251,UDP,5353,5353,564
2025-07-27 00:18:48,192.168.1.68,224.0.0.251,UDP,5353,5353,93
2025-07-27 00:18:48,20.42.73.31,192.168.1.68,TCP,443,63373,157
2025-07-27 00:18:49,192.168.1.68,20.42.73.31,TCP,63373,443,54
2025-07-27 00:18:49,20.42.73.31,192.168.1.68,TCP,443,63373,54
2025-07-27 00:18:49,20.42.73.31,192.168.1.68,TCP,443,63373,54
2025-07-27 00:18:49,20.42.73.31,192.168.1.68,TCP,443,63373,54
2025-07-27 00:18:49,20.42.73.31,192.168.1.68,TCP,443,63373,54
2025-07-27 00:18:49,192.168.1.68,224.0.0.251,UDP,5353,5353,93
2025-07-27 00:18:49,192.168.1.68,20.111.1.3,TCP,62991,443,761
2025-07-27 00:18:49,20.111.1.3,192.168.1.68,TCP,443,62991,724
2025-07-27 00:18:49,192.168.1.68,20.111.1.3,TCP,62991,443,1087
2025-07-27 00:18:49,20.111.1.3,192.168.1.68,TCP,443,62991,487
2025-07-27 00:18:49,192.168.1.68,224.0.0.251,UDP,5353,5353,93
2025-07-27 00:18:49,192.168.1.68,20.111.1.3,TCP,62991,443,54
2025-07-27 00:18:49,192.168.1.68,224.0.0.251,UDP,5353,5353,629
2025-07-27 00:18:49,192.168.1.68,224.0.0.251,UDP,5353,5353,565
2025-07-27 00:18:50,20.42.73.31,192.168.1.68,TCP,443,63373,1127
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63373,443,54
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63373,443,78
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63373,443,54
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63374,443,66
2025-07-27 00:18:50,20.42.73.31,192.168.1.68,TCP,443,63373,54
2025-07-27 00:18:50,20.42.73.31,192.168.1.68,TCP,443,63374,66
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63374,443,54
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63374,443,571
2025-07-27 00:18:50,20.42.73.31,192.168.1.68,TCP,443,63374,153
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63374,443,491
2025-07-27 00:18:50,20.42.73.31,192.168.1.68,TCP,443,63374,1466
2025-07-27 00:18:50,20.42.73.31,192.168.1.68,TCP,443,63374,1466
2025-07-27 00:18:50,20.42.73.31,192.168.1.68,TCP,443,63374,1466
2025-07-27 00:18:50,20.42.73.31,192.168.1.68,TCP,443,63374,309
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63374,443,54
2025-07-27 00:18:50,192.168.1.68,20.42.73.31,TCP,63374,443,14174
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63374,443,25203
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,157
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63374,443,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,1127
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63374,443,54
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63374,443,78
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63374,443,54
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63375,443,66
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63374,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63375,66
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63375,443,54
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63375,443,571
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63375,153
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63375,443,491
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63375,1466
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63375,1466
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63375,443,54
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63375,1466
2025-07-27 00:18:51,20.42.73.31,192.168.1.68,TCP,443,63375,309
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63375,443,54
2025-07-27 00:18:51,192.168.1.68,20.42.73.31,TCP,63375,443,14174
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,54
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,54
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,66
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,54
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63375,443,6753
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,54
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,157
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63375,443,54
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,54
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,66
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63375,54
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,66
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,66
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,54
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,571
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,153
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,491
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,1466
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,1466
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,54
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,1466
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,309
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,54
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,1624
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,66
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,54
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,157
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,54
2025-07-27 00:18:52,20.42.73.31,192.168.1.68,TCP,443,63376,518
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,54
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,78
2025-07-27 00:18:52,192.168.1.68,20.42.73.31,TCP,63376,443,54
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63375,1127
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63376,54
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63376,54
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63375,443,54
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63375,443,78
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63375,443,54
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63377,443,66
2025-07-27 00:18:53,192.168.1.68,142.251.37.170,UDP,60334,443,71
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,66
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63375,54
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63375,54
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63377,443,54
2025-07-27 00:18:53,142.251.37.170,192.168.1.68,UDP,443,60334,66
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63377,443,571
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,153
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63377,443,491
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,1466
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,1466
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,309
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,1466
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63377,443,66
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63377,443,54
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63377,443,14174
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,54
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,54
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,54
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,54
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,157
2025-07-27 00:18:53,192.168.1.68,20.42.73.31,TCP,63377,443,18344
2025-07-27 00:18:53,20.42.73.31,192.168.1.68,TCP,443,63377,54
